"vendor_cn_date","debit_note_number","key","billed_quantity","month","vendor_name"
2024-09-18,DN201005814,"370_767_49001814",1,Sep-2024,K B SHAH AND CO
2024-09-18,DN201005855,"370_7877_1H0075",1,Sep-2024,K B SHAH AND CO
2024-09-18,DN201005814,"370_7882_ZLP4AD2024",1,Sep-2024,K B SHAH AND CO
2024-09-18,DN201005855,"370_8459_M00222",1,Sep-2024,K B SHAH AND CO
2024-09-18,DN201005855,"370_845_SID2347A",1,Sep-2024,K B SHAH AND CO
2024-09-18,DN201005814,"370_9121_56TNL049",2,Sep-2024,K B SHAH AND CO
2024-09-18,DN201005814,"370_9378_MR7JF65",2,Sep-2024,K B SHAH AND CO
2024-09-18,DN201005814,"370_9462_J4HPW014",1,Sep-2024,K B SHAH AND CO
2024-09-18,DN201005814,"370_9475_D71W004",3,Sep-2024,K B SHAH AND CO
2024-09-18,DN201005939,"371_17986_PRKAM16",1,Sep-2024,K.CHIMANLAL  CO
2024-09-18,DN201005939,"371_7290_TT21062",1,Sep-2024,K.CHIMANLAL  CO
2024-09-18,DN201005940,"371_9192_14TNS108",2,Sep-2024,K.CHIMANLAL  CO
2024-09-18,DN201005940,"371_9192_14TNS109",3,Sep-2024,K.CHIMANLAL  CO
2024-09-18,DN201005657,"378_2651_RMCB2301",1,Sep-2024,MAHESH MEDICAL STORES
2024-09-18,DN201005658,"378_6568_BHP041002AK",2,Sep-2024,MAHESH MEDICAL STORES
2024-09-18,DN201005421,"399_20459_D240410",10,Sep-2024,SHAH KOTHARI BROS
2024-09-18,DN201005420,"400_23545_CPH2K001",2,Sep-2024,SHAH MEDICAL STORE
2024-09-18,DN201005429,"404_8721_MVG22005GJ",4,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-18,DN201005662,"407_10159_G012323",2,Sep-2024,SHRIJI PHARMA
2024-09-18,DN201005662,"407_12009_SXZ005",1,Sep-2024,SHRIJI PHARMA
2024-09-18,DN201005662,"407_1218_4230076",1,Sep-2024,SHRIJI PHARMA
2024-09-18,DN201005410,"407_9813_V2401376",2,Sep-2024,SHRIJI PHARMA
2024-09-18,DN201005411,"424_117_ACD24003",3,Sep-2024,MONO PHARMACARE LIMITED
2024-09-18,DN201005591,"424_1321_2330065N",3,Sep-2024,MONO PHARMACARE LIMITED
2024-09-18,DN201005591,"424_5113_HC6733",2,Sep-2024,MONO PHARMACARE LIMITED
2024-09-19,DN201005905,"345_13915_23S2GCA390",4,Sep-2024,HARIKRUPA CHEMIST
2024-09-19,DN201005907,"345_13915_23S2GCA390",15,Sep-2024,HARIKRUPA CHEMIST
2024-09-19,DN201005906,"345_13915_23S2GCA556",12,Sep-2024,HARIKRUPA CHEMIST
2024-09-19,DN201005906,"345_607_28A212",1,Sep-2024,HARIKRUPA CHEMIST
2024-09-19,DN201005906,"345_7712_E297",3,Sep-2024,HARIKRUPA CHEMIST
2024-09-19,DN201005907,"345_9916_A23011",1,Sep-2024,HARIKRUPA CHEMIST
2024-09-19,DN201005540,"356_10769_GTD1728A",4,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_10855_2KH7J002",1,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_11552_SID2181A",1,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_1207_WBABC012",17,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_12717_RSZ0162",4,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_13174_UH22009",1,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_13451_2932J009",3,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_13453_TTF140",1,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_2719_02856",4,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_3440_PDS136",3,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_5104_TLJ0076",3,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_6272_D435636A",13,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_6366_GKE0237B",1,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005540,"356_7266_INP23CE03",1,Sep-2024,ATUL MEDICAL AGENCY
2024-09-19,DN201005592,"357_1281_D554585A",5,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-19,DN201005593,"357_19529_022TN005",3,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-19,DN201005593,"357_6288_D562690A",7,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-19,DN201005860,"370_10146_HBEA2010",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_1029_GASD22002",4,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_10585_SID2886A",3,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_10587_SID2887A",10,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005856,"370_10779_LIL1K00",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_1086_AVBS0099",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_11115_SID3217A",4,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_11384_GKD1695A",4,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_11551_SID2840A",6,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005856,"370_11723_PAB5S03",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_12255_SIC2825A",4,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005856,"370_1228_4230064",3,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_12520_BPSB22142",3,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_12713_GTD1844A",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005856,"370_12874_GTYA22004",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005927,"370_12874_GTYA22004",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_13049_F8HPW006",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_13403_AEH2582",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_1344_SH22018",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005857,"370_1386_ABA001AAB",10,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_14167_C2HSV035",3,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_14440_F8IAV004",6,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_14442_GT16322",11,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_14717_C0GKV016",5,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_15273_051J036",4,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_1596_G7ABV019",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005856,"370_17009_RFA0012",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_18550_EMV221443",5,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005856,"370_18800_EMV221595",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005435,"370_22212_SY09923K",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_2329_Q3IAV003",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_2451_442200434",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_2578_A0BTV007",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005926,"370_3110_1230477",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_3232_MPD231479",4,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_3926_EGSC23013",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_4034_5B2G",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_4037_X98W",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_4199_MAD22005",15,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_4864_M22019",6,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_556_48018252",11,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005856,"370_5593_M21020",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_5873_APM22085",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005857,"370_6281_D475642A",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_6515_22S2HTA908",3,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_7366_GLBA22004",3,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_7385_GTD1092A",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_7385_GTD2044A",8,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_8209_SID2533A",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005863,"370_8223_E16ER21020",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_8521_GTC0916A",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_8612_DFD4611A",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_8812_Z05DC22038",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_9124_SID2776A",2,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_9272_B3HSV013",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005860,"370_9476_F2IAV009",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005856,"370_9863_KFY0340",1,Sep-2024,K B SHAH AND CO
2024-09-19,DN201005436,"371_6687_GC240006",1,Sep-2024,K.CHIMANLAL  CO
2024-09-19,DN201006096,"404_1016_KAJ21007A",6,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_10678_2KD1J003",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_10834_K2202153",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_11266_18220728",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006098,"404_11266_18220728",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_11635_02220397",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_11635_2220366",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_11671_GROB22002",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_12102_BT0222002",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_13848_TF23D133",6,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006097,"404_14118_23S2GTB055",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006099,"404_1439_PD0344",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006098,"404_15416_BC237",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006100,"404_16255_GOD22019SH",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006097,"404_16723_18220761",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006098,"404_16723_18220761",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006098,"404_17332_SG22052",8,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006098,"404_17582_T22006OP",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_17620_EMV221480",4,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006097,"404_17620_EMV221482",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006097,"404_18008_SGV0485",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_18623_2252GTC767",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_19235_J201761",71,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006098,"404_2465_N2203007",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006097,"404_2974_PLJRAX54",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006097,"404_2975_FQA022003AK",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006097,"404_3689_A22132MS",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006097,"404_3689_A22134MS",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006098,"404_3726_GKD0704A",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006095,"404_5267_HJ928",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006098,"404_7532_J201761",32,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006095,"404_7663_C2WBM21",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006098,"404_7663_C2WBM21",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006095,"404_7846_2292C59900",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006095,"404_7846_2297C59903",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006096,"404_8068_PLMT2116",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006097,"404_8068_PLMT2121",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201006095,"404_9474_H52W001",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-19,DN201005675,"413_6599_TMC558",1,Sep-2024,UNITY AGENCY
2024-09-20,DN201005908,"345_17805_A206",1,Sep-2024,HARIKRUPA CHEMIST
2024-09-20,DN201005865,"370_10382_MPB072",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005865,"370_10382_MPB074",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005929,"370_10549_LPR1344",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005864,"370_1179_FHZ0767",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005470,"370_12874_GTYA24005",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005864,"370_15125_072J004",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005864,"370_15464_I204120",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005924,"370_16152_BRB10011B",4,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005924,"370_16152_BRB10025A",6,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005930,"370_18550_EMV221439",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005925,"370_18661_H2HQV014",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005864,"370_2114_CABS0105",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005864,"370_2333_GT15352",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005924,"370_3405_A02912204",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005865,"370_3473_63220021",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005865,"370_4168_52015MN1",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005865,"370_6272_D434076A",2,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005923,"370_6288_D562690A",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005864,"370_712_AXES0020",1,Sep-2024,K B SHAH AND CO
2024-09-20,DN201005469,"375_1230_BPCHE240611",4,Sep-2024,MAHENDRA MEDICINES
2024-09-20,DN201005473,"386_21085_K331",1,Sep-2024,PARAS DISTRIBUTORS
2024-09-20,DN201006080,"404_12286_V2100996",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006083,"404_12717_RSZ0151",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006083,"404_12903_117MD",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_15143_012I059",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006086,"404_15143_012I059",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006083,"404_15416_BC237",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_15523_2LC1J010",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006086,"404_15523_2LC1J010",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006084,"404_16155_22S2GTC503",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006090,"404_17332_SG22039",10,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_17688_PAYAX17",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006086,"404_17688_PAYAX17",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006080,"404_17967_MC22929",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_18205_FFID2302",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006086,"404_18205_FFID2302",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006086,"404_18623_2252GTC767",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_18623_2252GTC767",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006083,"404_18623_2252GTC767",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_18800_EMV221438",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006083,"404_18800_EMV221438",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006086,"404_18800_EMV221438",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006081,"404_19105_U202228",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006080,"404_19235_J201761",4,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_2009_N22AE22002",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006086,"404_2979_PLJRAX54",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_2979_PLJRAX54",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006086,"404_3689_A22132MS",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_3689_A22132MS",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006080,"404_3850_I7IAV012",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_3850_I7IAV012",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006080,"404_4270_I204565",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201005447,"404_4986_074F033",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006083,"404_5012_AFY1121",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_5455_KGC2222A",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_5750_S2286630J",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_5751_U201925",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006083,"404_5962_CEY1120",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006080,"404_7175_SB10977",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006080,"404_8068_PLMT2119",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_8557_SPK221686",3,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006085,"404_9143_A08932304",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201006086,"404_9143_A08932304",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-20,DN201005448,"407_17606_USP23007",3,Sep-2024,SHRIJI PHARMA
2024-09-21,DN201005480,"351_17062_T2406125",10,Sep-2024,ATLANTIS PHARMA
2024-09-21,DN201005539,"356_3356_CL214",2,Sep-2024,ATUL MEDICAL AGENCY
2024-09-21,DN201005477,"370_20356_PA054002",1,Sep-2024,K B SHAH AND CO
2024-09-21,DN201005475,"370_23563_66044MN1",1,Sep-2024,K B SHAH AND CO
2024-09-21,DN201005489,"371_1339_KA23001",4,Sep-2024,K.CHIMANLAL  CO
2024-09-21,DN201005489,"371_6114_24490442",2,Sep-2024,K.CHIMANLAL  CO
2024-09-21,DN201005478,"378_13765_ST241398",1,Sep-2024,MAHESH MEDICAL STORES
2024-09-21,DN201005478,"378_13957_ST241817",2,Sep-2024,MAHESH MEDICAL STORES
2024-09-21,DN201005481,"380_23053_TT22046",1,Sep-2024,MAYUR MEDICAL AGENCY PRIVATE LIMITED
2024-09-21,DN201006062,"386_10459_PO310822",4,Sep-2024,PARAS DISTRIBUTORS
2024-09-21,DN201006063,"386_3503_CLC5J002",1,Sep-2024,PARAS DISTRIBUTORS
2024-09-21,DN201006063,"386_6766_GT200622",2,Sep-2024,PARAS DISTRIBUTORS
2024-09-21,DN201006063,"386_9331_M221280",1,Sep-2024,PARAS DISTRIBUTORS
2024-09-21,DN201005493,"399_15575_WF24439",1,Sep-2024,SHAH KOTHARI BROS
2024-09-21,DN201005486,"399_6682_23441185",2,Sep-2024,SHAH KOTHARI BROS
2024-09-21,DN201005488,"401_19321_ART1128",1,Sep-2024,SHARDA MEDICAL AGENCY (E)
2024-09-21,DN201005494,"401_20471_HT24066",1,Sep-2024,SHARDA MEDICAL AGENCY (E)
2024-09-21,DN201005494,"401_2934_ACRB24004",2,Sep-2024,SHARDA MEDICAL AGENCY (E)
2024-09-21,DN201006078,"404_13145_SPL221810",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-21,DN201006612,"404_13879_UA01033",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-21,DN201006612,"404_19174_31AEX001",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-21,DN201006612,"404_23414_EYS24002",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-21,DN201006077,"404_4987_073F040",1,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-21,DN201006612,"404_8455_084A130",2,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-21,DN201006079,"404_8721_MVG22005GJ",4,Sep-2024,SHRIJI DISTRIBUTORS
2024-09-21,DN201005479,"407_17417_ST240142",1,Sep-2024,SHRIJI PHARMA
2024-09-21,DN201005492,"407_5784_24441991",1,Sep-2024,SHRIJI PHARMA
2024-09-23,DN201005495,"371_16891_ENH064002AK",2,Sep-2024,K.CHIMANLAL  CO
2024-09-23,DN201005502,"388_12090_4SN1236",5,Sep-2024,PHARMA DISTRIBUTOR
2024-09-23,DN201005784,"399_20172_18240428A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-23,DN201005496,"417_23569_N2401952",33,Sep-2024,VPD MEDI INDIA PRIVATE LIMITED
2024-09-24,DN201005511,"370_10246_D224118",1,Sep-2024,K B SHAH AND CO
2024-09-24,DN201005510,"370_5634_EGLN4003",1,Sep-2024,K B SHAH AND CO
2024-09-24,DN201005941,"371_15778_DT2153",6,Sep-2024,K.CHIMANLAL  CO
2024-09-24,DN201005941,"371_2646_22S2GTC950",1,Sep-2024,K.CHIMANLAL  CO
2024-09-24,DN201005941,"371_4468_ES131022",1,Sep-2024,K.CHIMANLAL  CO
2024-09-24,DN201005512,"378_6932_T3JP141A",1,Sep-2024,MAHESH MEDICAL STORES
2024-09-24,DN201005522,"386_6660_F13171",6,Sep-2024,PARAS DISTRIBUTORS
2024-09-24,DN201005817,"399_14576_G2AD222049",1,Sep-2024,SHAH KOTHARI BROS
2024-09-24,DN201005509,"399_5507_FH4963003",2,Sep-2024,SHAH KOTHARI BROS
2024-09-24,DN201005816,"399_565_SA12681",1,Sep-2024,SHAH KOTHARI BROS
2024-09-24,DN201005785,"399_7428_l1522603",1,Sep-2024,SHAH KOTHARI BROS
2024-09-24,DN201005817,"399_8438_GTD1775A",1,Sep-2024,SHAH KOTHARI BROS
2024-09-24,DN201005815,"399_9192_14TNS110",4,Sep-2024,SHAH KOTHARI BROS
2024-09-25,DN201005537,"352_2196_SPA222654",9,Sep-2024,ASCLEPIUS HEALTH WORLD
2024-09-25,DN201005532,"357_6422_IKT2412",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-25,DN201005532,"357_8257_AFB24819",2,Sep-2024,DHRUVI HEALTHCARE PVT LTD
2024-09-25,DN201005526,"370_16793_CR0023H",2,Sep-2024,K B SHAH AND CO
2024-09-25,DN201005526,"370_18642_PECS0109",2,Sep-2024,K B SHAH AND CO
2024-09-25,DN201005536,"370_20295_LCX2408",1,Sep-2024,K B SHAH AND CO
2024-09-25,DN201005526,"370_9466_L95X002",1,Sep-2024,K B SHAH AND CO
2024-09-25,DN201005528,"388_15932_24S2GCA217",3,Sep-2024,PHARMA DISTRIBUTOR
2024-09-25,DN201005524,"399_2932_ACVA24001",1,Sep-2024,SHAH KOTHARI BROS
2024-09-25,DN201005534,"399_5842_IA24005",1,Sep-2024,SHAH KOTHARI BROS
2024-09-25,DN201005535,"399_8091_GKF1049A",2,Sep-2024,SHAH KOTHARI BROS
2024-09-25,DN201005525,"399_8971_V2400392",1,Sep-2024,SHAH KOTHARI BROS
2024-09-25,DN201005523,"400_15338_N2401301",1,Sep-2024,SHAH MEDICAL STORE
2024-09-25,DN201005531,"400_7258_K2202513",1,Sep-2024,SHAH MEDICAL STORE
2024-09-25,DN201005531,"400_9119_K2202450",3,Sep-2024,SHAH MEDICAL STORE
2024-09-25,DN201005527,"407_3467_682101D7",1,Sep-2024,SHRIJI PHARMA
2024-09-25,DN201005710,"413_10705_BC2233",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005676,"413_12341_A21244SD",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005710,"413_12528_ADH0196",5,Sep-2024,UNITY AGENCY
2024-09-25,DN201005696,"413_13110_PCH0945",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005696,"413_13110_PCH0946",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005696,"413_13760_S21J116",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005710,"413_14102_740SPL2105F",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005677,"413_16163_973D001",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005710,"413_17257_SXD2067A",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005676,"413_18197_CH207",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005710,"413_18523_TMC556",3,Sep-2024,UNITY AGENCY
2024-09-25,DN201005696,"413_2141_60TCQ055",2,Sep-2024,UNITY AGENCY
2024-09-25,DN201005710,"413_2296_22S2GTC723",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005677,"413_2296_22S2GTC723",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005676,"413_3691_22027012",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005676,"413_3828_M22184004",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005677,"413_5101_AI913K22",3,Sep-2024,UNITY AGENCY
2024-09-25,DN201005696,"413_513_TMT2779",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005710,"413_513_TMT2779",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005696,"413_5215_AN2616006",1,Sep-2024,UNITY AGENCY
2024-09-25,DN201005696,"413_5733_D354",1,Sep-2024,UNITY AGENCY
