"vendor_id","vendor_name","pick_note_number","date","key","ws_code","batch_number","quantity","month"
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_8334_GT18502",8334,GT18502,3,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_9248_AG210",9248,AG210,2,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_9721_SID0946A",9721,SID0946A,3,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_9862_KFY0363",9862,KFY0363,2,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_9962_IE842009",9962,IE842009,2,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_11422_2126",11422,"2126",1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_11681_221110923",11681,"221110923",1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_12087_SA22993",12087,SA22993,1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_13227_221110924",13227,"221110924",2,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_13227_221110925",13227,"221110925",4,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_13316_221110944",13316,"221110944",1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_13494_106712",13494,"106712",1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_16771_230510342",16771,"230510342",5,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_1792_TT22158",1792,TT22158,2,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_19900_01230740",19900,"01230740",1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_237_SA30955",237,SA30955,4,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_2820_1221023",2820,"1221023",3,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_3158_230510422",3158,"230510422",1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_327_GL2893",327,GL2893,2,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_4699_221110876",4699,"221110876",5,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_4703_221110936",4703,"221110936",28,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_5132_BA22961",5132,BA22961,1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_5136_SA30906",5136,SA30906,1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_5136_SA30907",5136,SA30907,6,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_6272_D451528A",6272,D451528A,4,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008427,"23-10-2024","388_7181_SA23092",7181,SA23092,2,Oct-2024
396,S S HEALTHCARE,PR201008443,"23-10-2024","396_2919_N220179B",2919,N220179B,6,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_2751_M07AK22046",2751,M07AK22046,3,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_2752_M07AL22218",2752,M07AL22218,1,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_2863_ME152201",2863,ME152201,2,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_2863_ME152202",2863,ME152202,2,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_2863_RV152204",2863,RV152204,2,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_4554_2230C59904",4554,"2230C59904",1,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_4554_2232C59902",4554,"2232C59902",1,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_6277_B80136",6277,B80136,2,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_6563_14TIS048",6563,"14TIS048",10,Oct-2024
397,SANJIVANI MEDICINES PRIVATE LIMITED,PR201008428,"23-10-2024","397_7533_J202117",7533,J202117,11,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_10444_GKD2122A",10444,GKD2122A,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_10588_GKD1848A",10588,GKD1848A,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_10617_JBV7J007",10617,JBV7J007,3,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_10676_2BF9J004",10676,"2BF9J004",2,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_10774_GTD2163A",10774,GTD2163A,3,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_10850_APQ21011",10850,APQ21011,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_11378_SID2950A",11378,SID2950A,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_11470_N2103032",11470,N2103032,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_11742_FHZ0867",11742,FHZ0867,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_11778_CPU5K001",11778,CPU5K001,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_11788_CRICL0322",11788,CRICL0322,9,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_11790_HRIDL0822",11790,HRIDL0822,8,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_1185_SID3124A",1185,SID3124A,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_11927_INP22BV17",11927,INP22BV17,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008441,"23-10-2024","399_12001_14TSD289",12001,"14TSD289",1,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_12151_GBAC0032",12151,GBAC0032,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_12641_GTD2407A",12641,GTD2407A,3,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_12879_48017845",12879,"48017845",3,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_1315_2329039O",1315,"2329039O",24,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_13218_N2203352",13218,N2203352,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_13517_2F90J002",13517,"2F90J002",13,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_1356_23S1GTA481",1356,"23S1GTA481",25,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_13634_2KW9J068",13634,"2KW9J068",3,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_13671_2DD1H004",13671,"2DD1H004",4,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_13674_2J79J005",13674,"2J79J005",10,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_13888_2F79H013",13888,"2F79H013",5,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_14151_UPS23004TP",14151,UPS23004TP,4,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_14561_673H020",14561,"673H020",2,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_14683_SID1234A",14683,SID1234A,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_14776_SB20564",14776,SB20564,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_1500_WG23354",1500,WG23354,13,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_15190_ZVS23193",15190,ZVS23193,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_15191_ZVT23120",15191,ZVT23120,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_15339_N2203153",15339,N2203153,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_16096_N2203566",16096,N2203566,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_16236_PKNEQ26",16236,PKNEQ26,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_16404_PGA0032",16404,PGA0032,5,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_16796_ZHZ0060",16796,ZHZ0060,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_1698_GTD2260A",1698,GTD2260A,5,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_18077_EMV221697A",18077,EMV221697A,3,Oct-2024
399,SHAH KOTHARI BROS,PR201008445,"23-10-2024","399_18116_CRAL23008",18116,CRAL23008,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_1900_D12W057",1900,D12W057,3,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_19426_2NF6J002",19426,"2NF6J002",3,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_19984_KBJ2305A",19984,KBJ2305A,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_2741_A104229",2741,A104229,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_2741_A104893",2741,A104893,5,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_3286_V2101112",3286,V2101112,4,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_3709_18220782",3709,"18220782",2,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_3771_BA23464",3771,BA23464,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_3851_D23S465",3851,D23S465,5,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_3851_D23S473",3851,D23S473,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_3873_SGVC0118",3873,SGVC0118,9,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_3962_DD123192",3962,DD123192,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_4505_2HG2J014",4505,"2HG2J014",2,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_4506_2HG3J007",4506,"2HG3J007",2,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_4560_3144C82301",4560,"3144C82301",5,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_4733_SID0968A",4733,SID0968A,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_497_2CR3H012",497,"2CR3H012",4,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_5076_TT22161",5076,TT22161,5,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_5111_2232015F",5111,"2232015F",1,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_5113_HE3714",5113,HE3714,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_5423_GN8215",5423,GN8215,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_5439_SID3168A",5439,SID3168A,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_5473_8R78",5473,"8R78",2,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_5520_D59947",5520,D59947,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008452,"23-10-2024","399_5698_2408000684",5698,"2408000684",1,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_5756_M221436",5756,M221436,3,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_5874_28023795",5874,"28023795",3,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_5889_56001183",5889,"56001183",4,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_5896_J201962",5896,J201962,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_6205_252201094",6205,"252201094",1,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_6271_D486059",6271,D486059,36,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_6428_GTD2065A",6428,GTD2065A,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_6444_BEY1317",6444,BEY1317,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_6760_PC182229",6760,PC182229,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_7108_D2301234",7108,D2301234,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_7779_KMN2219A",7779,KMN2219A,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_8178_2EM2H012",8178,"2EM2H012",3,Oct-2024
399,SHAH KOTHARI BROS,PR201008430,"23-10-2024","399_8478_11211807",8478,"11211807",3,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_8833_2124",8833,"2124",1,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_9033_N2301273",9033,N2301273,8,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_9121_56TNL051",9121,"56TNL051",1,Oct-2024
399,SHAH KOTHARI BROS,PR201008431,"23-10-2024","399_9129_SID3096A",9129,SID3096A,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008432,"23-10-2024","399_9138_2F24J006",9138,"2F24J006",1,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_9155_VI23015",9155,VI23015,6,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_9192_14TNS114",9192,"14TNS114",2,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_9361_U202451",9361,U202451,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008434,"23-10-2024","399_9475_D71W006",9475,D71W006,3,Oct-2024
399,SHAH KOTHARI BROS,PR201008429,"23-10-2024","399_9718_SID1231B",9718,SID1231B,3,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_9718_SID1231B",9718,SID1231B,2,Oct-2024
399,SHAH KOTHARI BROS,PR201008433,"23-10-2024","399_9878_ABMD0004",9878,ABMD0004,2,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_10416_H20095",10416,H20095,1,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_11766_TORY22001",11766,TORY22001,7,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_1287_TLJ0091",1287,TLJ0091,2,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_1307_BH385",1307,BH385,3,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_13448_2893J011",13448,"2893J011",3,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_13448_2893J015",13448,"2893J015",2,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_13648_2MP9J011",13648,"2MP9J011",1,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_13648_2PB1J003",13648,"2PB1J003",1,Oct-2024
400,SHAH MEDICAL STORE,PR201008454,"23-10-2024","400_1425_2170K001",1425,"2170K001",1,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_14356_2D56J011",14356,"2D56J011",3,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_19195_INP23CE05",19195,INP23CE05,2,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_19306_K2102161",19306,K2102161,1,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_19903_2NG012",19903,"2NG012",2,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_2242_FT40522059",2242,FT40522059,2,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_254_50220162",254,"50220162",3,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_2560_2JH2K001",2560,"2JH2K001",1,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_3271_2X83K068",3271,"2X83K068",3,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_3428_2MG3J002",3428,"2MG3J002",9,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_3741_M779J036",3741,M779J036,9,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_378_2NG029",378,"2NG029",1,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_509_V2101120",509,V2101120,1,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_5226_1NG023",5226,"1NG023",2,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_5226_1NG024",5226,"1NG024",1,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_722_2F036A",722,"2F036A",9,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_8680_K2102230",8680,K2102230,3,Oct-2024
400,SHAH MEDICAL STORE,PR201008435,"23-10-2024","400_9145_RF1222040",9145,RF1222040,5,Oct-2024
401,SHARDA MEDICAL AGENCY (E),PR201008446,"23-10-2024","401_10499_P1502403",10499,P1502403,4,Oct-2024
401,SHARDA MEDICAL AGENCY (E),PR201008401,"23-10-2024","401_3413_DIKS0013",3413,DIKS0013,1,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_13364_2472K001",13364,"2472K001",2,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_13518_2NE3J002",13518,"2NE3J002",3,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_14135_OBK6J005",14135,OBK6J005,2,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_15132_013E071",15132,"013E071",2,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_15746_PLJRAU34",15746,PLJRAU34,1,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_16581_GRDX23009",16581,GRDX23009,2,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_16701_193AB64",16701,"193AB64",4,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_17366_N2203366",17366,N2203366,4,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_19235_J201761",19235,J201761,1,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_2318_KWC22047",2318,KWC22047,2,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_2465_N2203209",2465,N2203209,5,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_5751_U202230",5751,U202230,3,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_5764_AGNP22028",5764,AGNP22028,1,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_6982_ZLGP100523",6982,ZLGP100523,2,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_8231_PGD2027",8231,PGD2027,1,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008436,"23-10-2024","404_9685_TOG21003A",9685,TOG21003A,4,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_10146_HBEA2048",10146,HBEA2048,2,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_10295_MRJ0238",10295,MRJ0238,2,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_1163_2208001592",1163,"2208001592",2,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_12441_SPX253",12441,SPX253,1,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_1338_MH3057",1338,MH3057,3,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_13500_21111V",13500,"21111V",3,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_13589_TED03",13589,TED03,1,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_13658_TXAS0031",13658,TXAS0031,3,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_14679_VM081122",14679,VM081122,2,Oct-2024
407,SHRIJI PHARMA,PR201008448,"23-10-2024","407_15585_14307W",15585,"14307W",6,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_17822_ACMCY22032",17822,ACMCY22032,1,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_1842_CSY22004",1842,CSY22004,2,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_1867_596T2230",1867,"596T2230",1,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_18801_SL22365",18801,SL22365,1,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_19140_MT231406",19140,MT231406,9,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_19405_KEC22004",19405,KEC22004,2,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_2097_TCDT22010",2097,TCDT22010,2,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_2438_CXTB22026",2438,CXTB22026,2,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_2923_CTZ004",2923,CTZ004,1,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_5660_ST222482",5660,ST222482,1,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_6327_OO07",6327,OO07,2,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_6577_IO101122",6577,IO101122,2,Oct-2024
407,SHRIJI PHARMA,PR201008400,"23-10-2024","407_7436_2428002O",7436,"2428002O",1,Oct-2024
407,SHRIJI PHARMA,PR201008437,"23-10-2024","407_7893_MZA22006",7893,MZA22006,7,Oct-2024
413,UNITY AGENCY,PR201008438,"23-10-2024","413_12932_BQIE2304",12932,BQIE2304,2,Oct-2024
413,UNITY AGENCY,PR201008438,"23-10-2024","413_2692_306P2213",2692,"306P2213",3,Oct-2024
413,UNITY AGENCY,PR201008438,"23-10-2024","413_6273_MR7FJ14",6273,MR7FJ14,1,Oct-2024
413,UNITY AGENCY,PR201008438,"23-10-2024","413_6600_TMT2834",6600,TMT2834,14,Oct-2024
413,UNITY AGENCY,PR201008438,"23-10-2024","413_8275_TMT2880",8275,TMT2880,2,Oct-2024
413,UNITY AGENCY,PR201008438,"23-10-2024","413_8956_NHT23002",8956,NHT23002,1,Oct-2024
413,UNITY AGENCY,PR201008438,"23-10-2024","413_9508_E21500",9508,E21500,1,Oct-2024
424,MONO PHARMACARE LIMITED,PR201008439,"23-10-2024","424_5112_2395009F",5112,"2395009F",9,Oct-2024
424,MONO PHARMACARE LIMITED,PR201008439,"23-10-2024","424_5112_2395012F",5112,"2395012F",3,Oct-2024
424,MONO PHARMACARE LIMITED,PR201008439,"23-10-2024","424_9878_ABMD0003",9878,ABMD0003,3,Oct-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008895,"23-11-2024","322_11299_SIF1190A",11299,SIF1190A,1,Nov-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008898,"23-11-2024","357_7912_MEPR2402",7912,MEPR2402,2,Nov-2024
358,B K DISTRIBUTORS,PR201008897,"23-11-2024","358_1695_4C80245",1695,"4C80245",1,Nov-2024
400,SHAH MEDICAL STORE,PR201008896,"23-11-2024","400_437_V2300273",437,V2300273,1,Nov-2024
407,SHRIJI PHARMA,PR201008900,"23-11-2024","407_13708_I403214",13708,I403214,2,Nov-2024
407,SHRIJI PHARMA,PR201008900,"23-11-2024","407_1735_642813D7",1735,"642813D7",1,Nov-2024
407,SHRIJI PHARMA,PR201008900,"23-11-2024","407_5660_ST241664",5660,ST241664,1,Nov-2024
342,J.R.SHAH AND COMPANY,PR201009300,"23-12-2024","342_10866_BD3092",10866,BD3092,1,Dec-2024
370,K B SHAH AND CO,PR201009304,"23-12-2024","370_18407_BXK2PF2",18407,BXK2PF2,1,Dec-2024
370,K B SHAH AND CO,PR201009303,"23-12-2024","370_2638_GFCO24004",2638,GFCO24004,9,Dec-2024
371,K.CHIMANLAL  CO,PR201009302,"23-12-2024","371_13016_TCN24002",13016,TCN24002,2,Dec-2024
407,SHRIJI PHARMA,PR201009301,"23-12-2024","407_11632_23444264",11632,"23444264",1,Dec-2024
407,SHRIJI PHARMA,PR201009301,"23-12-2024","407_19600_A4T24026",19600,A4T24026,11,Dec-2024
345,HARIKRUPA CHEMIST,PR201008459,"24-10-2024","345_9602_T4003",9602,T4003,44,Oct-2024
351,ATLANTIS PHARMA,PR201008464,"24-10-2024","351_17062_ST241216",17062,ST241216,2,Oct-2024
370,K B SHAH AND CO,PR201008458,"24-10-2024","370_16078_AOMSV296",16078,AOMSV296,1,Oct-2024
370,K B SHAH AND CO,PR201008460,"24-10-2024","370_6794_KE012",6794,KE012,3,Oct-2024
401,SHARDA MEDICAL AGENCY (E),PR201008463,"24-10-2024","401_13330_N2401036",13330,N2401036,1,Oct-2024
401,SHARDA MEDICAL AGENCY (E),PR201008461,"24-10-2024","401_1510_AD0014E",1510,AD0014E,3,Oct-2024
407,SHRIJI PHARMA,PR201008462,"24-10-2024","407_4423_K2400471",4423,K2400471,1,Oct-2024
388,PHARMA DISTRIBUTOR,PR201009308,"24-12-2024","388_13735_4240086",13735,"4240086",1,Dec-2024
388,PHARMA DISTRIBUTOR,PR201009309,"24-12-2024","388_5414_2240721",5414,"2240721",1,Dec-2024
407,SHRIJI PHARMA,PR201009307,"24-12-2024","407_15696_407TM2317",15696,"407TM2317",1,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008482,"25-10-2024","357_23140_D224146",23140,D224146,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008480,"25-10-2024","371_17508_DC1413C",17508,DC1413C,7,Oct-2024
371,K.CHIMANLAL  CO,PR201008479,"25-10-2024","371_23405_SVST2302",23405,SVST2302,4,Oct-2024
371,K.CHIMANLAL  CO,PR201008465,"25-10-2024","371_4624_EFM258",4624,EFM258,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008475,"25-10-2024","386_1509_GT10644",1509,GT10644,3,Oct-2024
399,SHAH KOTHARI BROS,PR201008470,"25-10-2024","399_10805_ADK0035",10805,ADK0035,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008471,"25-10-2024","399_19179_2406701TT",19179,"2406701TT",1,Oct-2024
