PN_Date,CN_Date,Pick_Note,Credit_Note,Key,Vendor,Original_PN_Qty,Original_CN_Qty,PN_Qty,CN_Qty,PN_Remaining,CN_Remaining,Remarks
2024-10-06,2024-10-17,PR201008205,DN201006228,399_11929_B020164,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-10,,PR201008300,,399_11929_B020164,SHAH KOTHARI BROS,1,0,0,0,1,0,PN Exceeds
,2024-09-10,,DN201005806,370_7209_LXAB23039,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-10-02,,DN201006135,370_7209_LXAB23039,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2025-01-17,,DN301006895,424_13988_HN2482,MONO PHARMACARE LIMITED,0,1,0,1,0,1,CN Exceeds
,2024-09-18,,DN201005855,370_11889_63430,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-10-12,,DN201006220,370_8901_2I16J027,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-12-12,2024-09-19,PR201009121,DN201006097,404_2975_FQA022003AK,SHRIJI DISTRIBUTORS,1,2,1,1,0,1,CN Exceeds
,2024-09-13,,DN201005942,371_10469_PT071022,K.CHIMANLAL  CO,0,4,0,4,0,4,CN Exceeds
,2024-11-25,,DN201006627,404_7534_J201515,SHRIJI DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
2024-11-06,2024-11-08,PR201008544,DN201006396,370_15977_SID3372A,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-07,2024-11-19,PR201008578,DN301006773,370_15977_SID3372A,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-11-14,2024-11-19,PR201008661,DN301006739,370_15977_SID3372A,K B SHAH AND CO,12,12,12,12,0,0,Exact Match
2024-11-16,2024-11-19,PR201008764,DN201006658,370_15977_SID3372A,K B SHAH AND CO,4,4,4,4,0,0,Exact Match
2024-12-12,,PR201009059,,370_15977_SID3372A,K B SHAH AND CO,1,0,0,0,1,0,PN Exceeds
2024-10-04,2024-11-07,PR201008097,DN201006031,370_12269_SIE2922A,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-10-10,2024-10-12,PR201008298,DN201006205,399_12327_2CH57,SHAH KOTHARI BROS,3,3,3,3,0,0,Exact Match
2024-11-16,2024-09-11,PR201008787,DN201005827,399_12685_SPPP22034,SHAH KOTHARI BROS,1,11,1,1,0,10,CN Exceeds
,2024-10-05,,DN201006199,399_12685_SPPP22034,SHAH KOTHARI BROS,0,2,0,0,0,12,CN Exceeds
,2024-11-30,,DN201006569,399_12685_SPPP22034,SHAH KOTHARI BROS,0,1,0,0,0,13,CN Exceeds
2024-12-12,,PR201009103,,399_1419_GKE0293A,SHAH KOTHARI BROS,22,0,22,0,22,0,PN Exceeds
2024-10-10,2024-11-08,PR201008260,DN201006521,370_17294_PVOAH13,K B SHAH AND CO,1,4,1,1,0,3,CN Exceeds
2024-10-06,2024-10-15,PR201008174,DN201006333,370_17794_FCV007,K B SHAH AND CO,30,30,30,30,0,0,Exact Match
2024-12-06,2024-12-09,PR201008982,DN301006708,407_21155_CAA1003,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
2024-11-16,2024-12-01,PR201008780,DN301006693,388_1765_SA23533,PHARMA DISTRIBUTOR,5,5,5,5,0,0,Exact Match
2024-10-03,2024-10-19,PR201008031,DN201006285,399_7664_ELLG2368A,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-10-10,2024-11-08,PR201008259,DN201006523,370_12264_SID1121A,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-11-20,,PR201008849,,370_9560_I204740,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-10-10,2024-12-01,PR201008285,DN301006683,388_13067_221110896,PHARMA DISTRIBUTOR,1,1,1,1,0,0,Exact Match
,2024-09-19,,DN201005540,356_13453_TTF140,ATUL MEDICAL AGENCY,0,1,0,1,0,1,CN Exceeds
2024-10-06,2024-11-19,PR201008171,DN301006776,370_13252_3HU02,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-19,PR201008669,DN301006711,370_13252_3HU02,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-16,,PR201008767,,370_13252_3HU02,K B SHAH AND CO,1,0,0,0,1,0,PN Exceeds
2024-11-07,2024-11-15,PR201008580,DN201006635,370_16640_18220829,K B SHAH AND CO,4,4,4,4,0,0,Exact Match
2024-10-10,2024-12-01,PR201008285,DN301006683,388_8689_221110938,PHARMA DISTRIBUTOR,2,2,2,2,0,0,Exact Match
2024-10-23,,PR201008428,,397_2863_ME152202,SANJIVANI MEDICINES PRIVATE LIMITED,2,0,2,0,2,0,PN Exceeds
2024-11-07,,PR201008599,,397_2863_ME152202,SANJIVANI MEDICINES PRIVATE LIMITED,1,0,1,0,1,0,PN Exceeds
2024-11-07,,PR201008583,,370_807_A1AJV215,K B SHAH AND CO,3,0,3,0,3,0,PN Exceeds
2024-11-14,,PR201008718,,413_8275_TMT2917,UNITY AGENCY,1,0,1,0,1,0,PN Exceeds
2024-11-20,,PR201008839,,413_8275_TMT2917,UNITY AGENCY,5,0,5,0,5,0,PN Exceeds
,2024-09-19,,DN201005592,357_1281_D554585A,DHRUVI HEALTHCARE PVT LTD,0,5,0,5,0,5,CN Exceeds
,2024-09-10,,DN201005766,370_13804_1230387,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-12,,DN201005799,370_1086_AVBS0099,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-19,,DN201005860,370_1086_AVBS0099,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-11-07,2024-11-28,PR201008605,DN201006555,399_15191_ZVT23156,SHAH KOTHARI BROS,4,4,4,4,0,0,Exact Match
2024-11-06,2024-11-20,PR201008541,DN301006705,359_16582_50220181,D K PHARMA,3,3,3,3,0,0,Exact Match
2024-10-23,2024-11-28,PR201008431,DN201006552,399_5756_M221436,SHAH KOTHARI BROS,3,3,3,3,0,0,Exact Match
2024-10-06,2024-10-11,PR201008168,DN201006156,370_2107_CSS012207,K B SHAH AND CO,4,4,4,4,0,0,Exact Match
,2024-09-17,,DN201005872,399_6282_A0030005,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
2024-11-14,2024-11-22,PR201008697,DN201006534,399_4278_18211157,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-12-26,,PR201009318,,399_4278_18211157,SHAH KOTHARI BROS,1,0,0,0,1,0,PN Exceeds
2024-10-23,2024-10-23,PR201008447,DN201005826,371_1339_KA23022,K.CHIMANLAL  CO,6,6,6,6,0,0,Exact Match
,2024-12-09,,DN301006868,407_2691_010E2220,SHRIJI PHARMA,0,1,0,1,0,1,CN Exceeds
,2024-11-20,,DN201006370,378_15621_A01252207,MAHESH MEDICAL STORES,0,1,0,1,0,1,CN Exceeds
2024-10-06,2024-10-11,PR201008173,DN201006155,370_6199_852200783,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-10-04,2024-11-07,PR201008097,DN201006031,370_19130_GTLN23004,K B SHAH AND CO,12,12,12,12,0,0,Exact Match
,2025-01-15,,DN301006864,400_11335_HAUA4003,SHAH MEDICAL STORE,0,1,0,1,0,1,CN Exceeds
2024-10-10,2024-10-11,PR201008264,DN201006185,370_15756_K8AGW016,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-11-07,2024-11-15,PR201008587,DN201006638,370_15756_K8AGW016,K B SHAH AND CO,4,4,4,4,0,0,Exact Match
2024-12-18,,PR201009239,,370_15756_K8AGW016,K B SHAH AND CO,1,0,0,0,1,0,PN Exceeds
,2024-09-10,,DN201005811,370_3926_EGSC23013,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-12,,DN201005799,370_3926_EGSC23013,K B SHAH AND CO,0,11,0,11,0,11,CN Exceeds
,2024-09-19,,DN201005860,370_3926_EGSC23013,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-12-06,2025-01-17,PR201008986,DN301006916,386_19584_FSB23002,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-12-26,,PR201009322,,370_8236_G6E23003,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-12-12,,PR201009086,,384_18541_HAW108,MODI  SHAH BROTHERS,7,0,7,0,7,0,PN Exceeds
2024-12-17,,PR201009210,,384_18541_HAW108,MODI  SHAH BROTHERS,3,0,3,0,3,0,PN Exceeds
2024-10-06,2024-10-17,PR201008211,DN201006066,407_4438_KEP2204A,SHRIJI PHARMA,7,7,7,7,0,0,Exact Match
2024-11-14,2024-12-07,PR201008714,DN301006787,407_4438_KEP2204A,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
2024-11-14,2024-12-07,PR201008715,DN301006670,407_6435_INZ22015,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
2024-12-18,2024-12-21,PR201009274,DN301006846,407_6435_INZ22015,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
2024-12-28,,PR201009354,,407_6435_INZ22015,SHRIJI PHARMA,3,0,0,0,3,0,PN Exceeds
2024-10-04,2024-11-07,PR201008097,DN201006031,370_3626_DWDS0044,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-10-10,2024-10-17,PR201008303,DN201006226,399_14293_EC10890,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-11-14,2024-11-19,PR201008695,DN201006526,399_14378_C570J001,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-11-14,,PR201008697,,399_3501_CFH2K003,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-10-06,2024-09-19,PR201008210,DN201006095,404_9474_H52W001,SHRIJI DISTRIBUTORS,1,1,1,1,0,0,Exact Match
,2024-11-25,,DN201006627,404_9474_H52W001,SHRIJI DISTRIBUTORS,0,1,0,0,0,1,CN Exceeds
,2024-11-25,,DN201006619,404_9474_H52W001,SHRIJI DISTRIBUTORS,0,1,0,0,0,2,CN Exceeds
2024-12-17,,PR201009203,,400_9155_N23G06,SHAH MEDICAL STORE,5,0,5,0,5,0,PN Exceeds
2024-10-10,2024-10-12,PR201008296,DN201006206,399_5439_SID3168A,SHAH KOTHARI BROS,11,11,11,11,0,0,Exact Match
2024-10-23,2024-11-28,PR201008432,DN201006551,399_5439_SID3168A,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-12-12,,PR201009104,,399_5439_SID3168A,SHAH KOTHARI BROS,3,0,0,0,3,0,PN Exceeds
2024-10-10,2024-11-08,PR201008262,DN201006354,370_7209_LXA21034,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-10-23,2024-11-08,PR201008415,DN201006392,370_7209_LXA21034,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-07,2024-11-28,PR201008603,DN201006560,399_4506_2HG3J006,SHAH KOTHARI BROS,3,3,3,3,0,0,Exact Match
2024-10-23,2024-11-08,PR201008412,DN201006547,370_1596_G7ABV020,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-12-17,,PR201009205,,407_4622_ED293,SHRIJI PHARMA,1,0,1,0,1,0,PN Exceeds
2024-10-06,2024-10-15,PR201008177,DN201006340,370_10070_722200711,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-12-12,,PR201009081,,375_7029_GFA012021R,MAHENDRA MEDICINES,2,0,2,0,2,0,PN Exceeds
2024-10-10,2024-10-17,PR201008303,DN201006226,399_16796_ZHZ0060,SHAH KOTHARI BROS,5,5,5,5,0,0,Exact Match
2024-10-23,2024-11-28,PR201008429,DN201006553,399_16796_ZHZ0060,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
,2024-09-17,,DN201005821,399_10175_EJZ0037,SHAH KOTHARI BROS,0,7,0,7,0,7,CN Exceeds
2024-12-26,,PR201009314,,370_12001_14TSD234,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
,2024-09-05,,DN201005178,400_15982_BRVTA3006A,SHAH MEDICAL STORE,0,6,0,6,0,6,CN Exceeds
2024-11-14,2024-11-15,PR201008665,DN201006653,370_4724_GT20162,K B SHAH AND CO,4,1,1,1,3,0,PN Exceeds
,2024-11-19,,DN301006740,370_4724_GT20162,K B SHAH AND CO,0,4,3,3,0,1,CN Exceeds
,2024-10-01,,DN201005949,400_5226_1NG016,SHAH MEDICAL STORE,0,1,0,1,0,1,CN Exceeds
,2024-09-10,,DN201005766,370_13251_WA8W,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-18,,DN201005814,370_13251_WA8W,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009120,,404_5305_2212333AR,SHRIJI DISTRIBUTORS,4,0,4,0,4,0,PN Exceeds
2024-12-06,,PR201008991,,371_12407_MC230408,K.CHIMANLAL  CO,1,0,1,0,1,0,PN Exceeds
2024-12-18,,PR201009253,,388_4702_230110074,PHARMA DISTRIBUTOR,2,0,2,0,2,0,PN Exceeds
2024-10-06,2024-11-01,PR201008208,DN201006319,400_13448_2893J013,SHAH MEDICAL STORE,5,5,5,5,0,0,Exact Match
2024-11-14,2024-12-01,PR201008685,DN301006687,388_3075_2146,PHARMA DISTRIBUTOR,1,1,1,1,0,0,Exact Match
2024-11-16,2024-11-19,PR201008766,DN201006667,370_3452_GKD2304A,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-12-06,2024-12-24,PR201008979,DN301006779,357_8492_AF3002,DHRUVI HEALTHCARE PVT LTD,1,1,1,1,0,0,Exact Match
2024-10-10,2024-11-20,PR201008282,DN201006578,386_1632_2HV7J019,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-10-06,2024-11-20,PR201008187,DN201006577,386_18075_TGK2207A,PARAS DISTRIBUTORS,2,2,2,2,0,0,Exact Match
2024-10-04,2024-10-05,PR201008114,DN201005655,400_23637_TVB240501,SHAH MEDICAL STORE,1,1,1,1,0,0,Exact Match
,2024-09-10,,DN201005812,370_1275_B0AGV044,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-13,,DN201005942,371_10317_PL22046,K.CHIMANLAL  CO,0,2,0,2,0,2,CN Exceeds
,2024-10-05,,DN201006199,399_11927_INP22BV14,SHAH KOTHARI BROS,0,3,0,3,0,3,CN Exceeds
2024-10-14,2024-10-14,PR201008341,DN201005723,356_11367_JKK013004AS,ATUL MEDICAL AGENCY,4,4,4,4,0,0,Exact Match
2024-12-18,2024-12-19,PR201009224,DN301006723,357_16793_CR0073A,DHRUVI HEALTHCARE PVT LTD,10,10,10,10,0,0,Exact Match
2024-10-10,2024-12-01,PR201008285,DN301006683,388_16120_220910752,PHARMA DISTRIBUTOR,1,1,1,1,0,0,Exact Match
2024-10-10,,PR201008268,,370_13054_B1IAV180,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-10-10,2024-11-20,PR201008276,DN201006368,378_13244_IPQ010006AS,MAHESH MEDICAL STORES,1,1,1,1,0,0,Exact Match
2024-10-23,2024-11-20,PR201008422,DN201006369,378_13244_IPQ010006AS,MAHESH MEDICAL STORES,1,2,1,1,0,1,CN Exceeds
2024-11-07,2024-11-20,PR201008591,DN201006373,378_13244_IPQ010006AS,MAHESH MEDICAL STORES,1,2,1,1,0,2,CN Exceeds
2024-10-06,2024-11-20,PR201008182,DN201006371,378_4270_I205286,MAHESH MEDICAL STORES,1,1,1,1,0,0,Exact Match
2024-11-07,2024-11-20,PR201008591,DN201006369,378_4270_I205286,MAHESH MEDICAL STORES,2,2,2,2,0,0,Exact Match
2024-12-17,,PR201009195,,399_3854_AG3054,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-10-10,2024-10-12,PR201008296,DN201006206,399_3873_SGVC0118,SHAH KOTHARI BROS,5,5,5,5,0,0,Exact Match
2024-10-23,2024-11-22,PR201008432,DN201006534,399_3873_SGVC0118,SHAH KOTHARI BROS,9,7,7,7,2,0,PN Exceeds
2024-11-14,2024-11-28,PR201008697,DN201006551,399_3873_SGVC0118,SHAH KOTHARI BROS,7,9,9,9,0,0,Exact Match
,2024-09-10,,DN201005812,370_926_A620686,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-06,,PR201008193,,397_2861_ME022201,SANJIVANI MEDICINES PRIVATE LIMITED,1,0,1,0,1,0,PN Exceeds
2024-10-06,2024-11-20,PR201008179,DN301006902,371_16714_TV2205,K.CHIMANLAL  CO,1,1,1,1,0,0,Exact Match
,2024-09-19,,DN201006097,404_14118_23S2GTB055,SHRIJI DISTRIBUTORS,0,3,0,3,0,3,CN Exceeds
,2024-10-01,,DN201005998,388_10577_230310210,PHARMA DISTRIBUTOR,0,8,0,8,0,8,CN Exceeds
2024-11-06,2024-11-08,PR201008544,DN201006396,370_5875_28023840,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-11-14,2024-11-19,PR201008666,DN301006774,370_5875_28023840,K B SHAH AND CO,4,4,4,4,0,0,Exact Match
2024-12-26,,PR201009322,,370_5875_28023840,K B SHAH AND CO,1,0,0,0,1,0,PN Exceeds
,2024-11-08,,DN201006396,370_11005_GRBK21015,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-10,,DN201005812,370_9469_D11W070,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-12-27,,PR201009325,,400_7082_2KB2K001,SHAH MEDICAL STORE,3,0,3,0,3,0,PN Exceeds
2024-10-06,2024-10-17,PR201008213,DN201006040,407_1338_MH3059,SHRIJI PHARMA,8,8,8,8,0,0,Exact Match
2024-11-20,2024-12-07,PR201008872,DN301006709,407_1338_MH3059,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
2024-10-29,2024-10-29,PR201008498,DN201005954,371_15928_4LDLJ03,K.CHIMANLAL  CO,3,3,3,3,0,0,Exact Match
2024-12-09,2024-12-09,PR201009025,DN201006431,371_4029_11232115,K.CHIMANLAL  CO,1,1,1,1,0,0,Exact Match
,2024-09-04,,DN201005157,356_3356_CL214,ATUL MEDICAL AGENCY,0,2,0,2,0,2,CN Exceeds
,2024-09-21,,DN201005539,356_3356_CL214,ATUL MEDICAL AGENCY,0,2,0,2,0,2,CN Exceeds
,2024-12-06,,DN201006473,375_11250_2208001345,MAHENDRA MEDICINES,0,1,0,1,0,1,CN Exceeds
2024-12-17,2024-12-20,PR201009205,DN301006841,407_17730_PFOAZ07,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
,2024-09-20,,DN201005864,370_2114_CABS0105,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-06,2024-10-09,PR201008203,DN201006200,399_5870_121TGR001,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-06,,PR201008984,,400_19523_N2300719,SHAH MEDICAL STORE,5,0,5,0,5,0,PN Exceeds
2024-10-23,,PR201008417,,370_15220_530E36,K B SHAH AND CO,7,0,7,0,7,0,PN Exceeds
2024-10-06,2024-12-09,PR201008215,DN301006783,413_1204_WBAAC025,UNITY AGENCY,2,2,2,2,0,0,Exact Match
2024-10-10,,PR201008316,,413_1204_WBAAC025,UNITY AGENCY,2,0,0,0,2,0,PN Exceeds
2024-12-12,,PR201009089,,386_4421_N2300482,PARAS DISTRIBUTORS,2,0,2,0,2,0,PN Exceeds
2024-10-10,2024-10-12,PR201008301,DN201006224,399_9129_SID3046A,SHAH KOTHARI BROS,1,9,1,1,0,8,CN Exceeds
2024-10-10,,PR201008295,,399_9129_SID3046A,SHAH KOTHARI BROS,7,0,7,7,0,1,CN Exceeds
2024-12-06,2025-01-17,PR201008986,DN301006916,386_2720_A1MYV004,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-10-10,,PR201008304,,399_5133_SN12364,SHAH KOTHARI BROS,4,0,4,0,4,0,PN Exceeds
,2025-01-22,,DN301006917,322_19114_I404506,AHMEDABAD MEDICAL CORPORATION,0,1,0,1,0,1,CN Exceeds
,2024-11-25,,DN201006624,404_15386_18220578,SHRIJI DISTRIBUTORS,0,3,0,3,0,3,CN Exceeds
2024-10-23,,PR201008435,,400_3428_2MG3J002,SHAH MEDICAL STORE,9,0,9,0,9,0,PN Exceeds
2024-12-28,,PR201009361,,400_2558_2HW6K001,SHAH MEDICAL STORE,1,0,1,0,1,0,PN Exceeds
,2024-09-10,,DN201005569,370_13215_I204045,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-11-16,,PR201008758,,345_3330_OO10,HARIKRUPA CHEMIST,2,0,2,0,2,0,PN Exceeds
,2024-09-14,,DN201006060,386_13219_N2203035,PARAS DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
,2024-09-14,,DN201006058,386_13219_N2203035,PARAS DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
2024-11-06,2024-12-01,PR201008552,DN301006682,388_16087_22S2GTD383,PHARMA DISTRIBUTOR,3,3,3,3,0,0,Exact Match
2024-11-14,,PR201008721,,409_9273_NM24001,TRAKDEM SOLUTIONS PRIVATE LIMITED,1006,0,1006,0,1006,0,PN Exceeds
2024-12-20,,PR201009288,,409_9273_NM24001,TRAKDEM SOLUTIONS PRIVATE LIMITED,311,0,311,0,311,0,PN Exceeds
,2024-09-13,,DN201005831,399_18800_EMV221595,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
2024-12-12,2024-12-16,PR201009125,DN301006842,407_12117_SPT23024,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
,2024-10-01,,DN201005946,400_2926_CLZ003,SHAH MEDICAL STORE,0,2,0,2,0,2,CN Exceeds
2024-10-06,2024-10-15,PR201008166,DN201006332,370_11639_AFRU2212,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
,2024-09-21,,DN201006063,386_6766_GT200622,PARAS DISTRIBUTORS,0,2,0,2,0,2,CN Exceeds
2024-11-14,2024-11-21,PR201008693,DN201006530,399_639_N2103387,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-12,,PR201009122,,404_9192_14TNS118,SHRIJI DISTRIBUTORS,3,0,3,0,3,0,PN Exceeds
,2024-09-11,,DN201005824,399_10113_FM4518,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-14,,DN201006060,386_10100_TEM214,PARAS DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
2024-11-16,2024-11-19,PR201008770,DN201006655,370_15497_18220864,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-12-12,,PR201009088,,386_13247_TNA22001,PARAS DISTRIBUTORS,6,0,6,0,6,0,PN Exceeds
2024-12-17,,PR201009191,,386_13247_TNA22001,PARAS DISTRIBUTORS,3,0,3,0,3,0,PN Exceeds
2024-12-27,,PR201009328,,386_13247_TNA22001,PARAS DISTRIBUTORS,1,0,1,0,1,0,PN Exceeds
2024-11-20,,PR201008863,,399_10588_GKD2069A,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
2024-12-12,2024-12-23,PR201009083,DN301006888,378_2960_23S2GTC173,MAHESH MEDICAL STORES,2,2,2,2,0,0,Exact Match
2024-12-06,2025-01-17,PR201008986,DN301006916,386_14303_CJF9K006,PARAS DISTRIBUTORS,3,3,3,3,0,0,Exact Match
2024-12-12,,PR201009105,,399_5874_28023830,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-10-23,2024-11-08,PR201008415,DN201006354,370_9358_KO20623,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-09-21,,DN201005493,399_15575_WF24439,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-11,,DN201005794,399_18661_H2HQV013,SHAH KOTHARI BROS,0,3,0,3,0,3,CN Exceeds
,2024-12-24,,DN301006728,357_20428_BAMD0023,DHRUVI HEALTHCARE PVT LTD,0,1,0,1,0,1,CN Exceeds
,2024-09-17,,DN201005911,399_9126_SID2674A,SHAH KOTHARI BROS,0,6,0,6,0,6,CN Exceeds
,2024-11-25,,DN201006624,404_586_KAG21003A,SHRIJI DISTRIBUTORS,0,4,0,4,0,4,CN Exceeds
,2024-09-11,,DN201005781,399_640_N2102968,SHAH KOTHARI BROS,0,4,0,4,0,4,CN Exceeds
2024-11-14,2024-11-15,PR201008673,DN201006610,370_18207_LB062318,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-16,2024-11-19,PR201008771,DN301006674,370_18207_LB062318,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
,2024-09-11,,DN201005794,399_8447_G22NOA014,SHAH KOTHARI BROS,0,4,0,4,0,4,CN Exceeds
2024-11-20,,PR201008828,,370_17754_22S2GTD426,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-12-12,,PR201009087,,386_6536_23130002,PARAS DISTRIBUTORS,2,0,2,0,2,0,PN Exceeds
2024-12-12,,PR201009058,,370_11675_GROD23003,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-11-06,2024-11-28,PR201008558,DN201006539,399_3525_PSZ0208,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
,2024-09-13,,DN201005665,378_1942_GCAE22001,MAHESH MEDICAL STORES,0,1,0,1,0,1,CN Exceeds
2024-10-10,,PR201008302,,399_5768_U202299,SHAH KOTHARI BROS,3,0,3,0,3,0,PN Exceeds
2024-12-26,,PR201009318,,399_1276_A9AGV048,SHAH KOTHARI BROS,6,0,6,0,6,0,PN Exceeds
2024-11-07,2024-12-09,PR201008612,DN301006869,407_1842_CSY22006,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
,2024-09-16,,DN201005620,407_15399_I206322,SHRIJI PHARMA,0,1,0,1,0,1,CN Exceeds
2024-12-27,,PR201009328,,386_18178_30025,PARAS DISTRIBUTORS,1,0,1,0,1,0,PN Exceeds
2024-11-15,2024-11-15,PR201008734,DN201006102,404_10506_SGWL0053,SHRIJI DISTRIBUTORS,4,4,4,4,0,0,Exact Match
2024-11-20,2024-11-18,PR201008877,DN201006614,404_10506_SGWL0053,SHRIJI DISTRIBUTORS,2,4,2,2,0,2,CN Exceeds
,2024-11-20,,DN201006144,404_10506_SGWL0053,SHRIJI DISTRIBUTORS,0,2,0,0,0,4,CN Exceeds
,2024-09-13,,DN201005942,371_16210_KND0258,K.CHIMANLAL  CO,0,1,0,1,0,1,CN Exceeds
,2024-09-21,,DN201005486,399_6682_23441185,SHAH KOTHARI BROS,0,2,0,2,0,2,CN Exceeds
,2025-01-02,,DN301006699,399_4961_GKF0626A,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-24,,DN201005817,399_14576_G2AD222049,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009066,,370_15221_053G010,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
,2024-09-10,,DN201005811,370_3571_PKNBT143,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-12,,DN201005799,370_3571_PKNBT143,K B SHAH AND CO,0,5,0,5,0,5,CN Exceeds
2024-11-14,2024-11-17,PR201008655,DN201006448,357_14187_TBNCA2243,DHRUVI HEALTHCARE PVT LTD,6,6,6,6,0,0,Exact Match
2024-11-16,2024-11-19,PR201008760,DN201006445,357_14187_TBNCA2243,DHRUVI HEALTHCARE PVT LTD,3,3,3,3,0,0,Exact Match
2024-11-14,,PR201008673,,370_19616_K1HPV046,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
,2024-09-16,,DN201005620,407_2877_19210V,SHRIJI PHARMA,0,1,0,1,0,1,CN Exceeds
